FollowerCount	FollowingCount
2774790	20342
125438	983
125438	983
794	479
9093	672
676	243
1043	974
11427	1951
6119	382
196692	2339
2256591	735
5151	2195
130	136
254	341
10167	900
314	398
4491415	756
28613	3557
223	168
1294	431
1607541	93
60	146
47006	7814
34463	29808
579	675
245591	266
725	645
1682535	1015
2965	1627
1641075	695
628	921
250	568
627949	150866
631958	674
4538	804
5694566	389
3106	3232
236123	858
7271	335
171	259
488750	320
828774	904
6225470	381
143101	128686
3106	3232
570772	5390
247	180
3317868	58
173872	2804
2774790	20342
11018	160
102116	293
4321482	259
128305	213
95	120
565	613
2014	1943
1720	540
662056	57
267	352
7360339	95
1077	398
16978	6715
2273871	4524
3764	703
9542820	2069
3867	2059
85138	67047
697	14
1043	974
35420121	136440
504004	3109
173872	2804
631958	674
67736	30523
5685	942
223	168
223	168
146298	49266
725	645
3892	4333
112	243
570772	5390
143101	128686
224146	272
9512	12
508213	554
34463	29808
867	413
100	201
4363	221
4491415	756
3081505	119234
6375552	813
1140	927
120772	468
228	302
3638	3341
228	302
78083	679
19562	17637
598	600
501043	3289
1097135	830
6119	382
655	562
2745543	7828
794	892
11147	1500
1674046	24246
6119	382
5751	909
44034	2974
1433	249
279	40
867	413
17842623	46964
1298	97
185616	1001
196692	2339
21	193
1294	431
4321482	259
44034	2974
3914	1439
267	352
85138	67047
49326	42259
8168488	76
196692	2339
7271	335
864557	7352
867	413
4321482	259
254	534
245591	266
5751	909
127	36
254	341
580544	2799
2280149	373178
335	469
272	733
265258	209
117913	1299
3525	3115
1040229	725
272	733
2280149	373178
1727	809
1140	927
614689	400
3102	253
11018	160
47006	7814
127	36
39262	848
3537	3283
1853	604
1221	313
570772	5390
627	1993
627949	150866
9863	468
11427	1951
16049	573
2273871	4524
3832	859
48711	22845
488553	38857
7360339	95
655	562
3893	1059
25195	1443
522	143
65264	956
2774790	20342
2273871	4524
173872	2804
100836	144
3741	1635
3106	3232
96531	87
158467	154157
119001	119704
804394	1370
335	469
889300	183
28819413	664324
7554	1711
3892	4333
219	148
404679	3866
54453	7688
181963	208
14467	506
341	564
392738	9364
3867	2059
2843700	5337
3892	4333
7360339	95
3892	4333
6232	551
219	401
723800	328
182598	1402
53678	1751
22768	2645
2620	755
126738	779
1607541	93
3867	2059
3106	3232
131920	364
3302480	550744
6085071	67
480412	11948
314	398
21	193
67785	134
7271	335
1534	1338
3867	2059
100151	31383
85138	67047
173872	2804
6225470	381
2256591	735
30426	1376
2062	650
130850	3394
488553	38857
30426	1376
11427	1951
1433	249
223	168
298668	551
14843	12352
878772	580
864557	7352
5501	5908
794	892
1611042	936
318443	294
20288	1568
1203	689
236123	858
1641075	695
4491415	756
1040229	725
462071	331717
794	892
48711	22845
236123	858
3302480	550744
4760	425
282305	2114
5685	942
92462	692
242529	7561
221001	906
7554	1711
5922518	483
20542	635
128305	213
2651	2838
182598	1402
7360339	95
26821	24787
1352348	331
1834007	773
24437	279
4736	462
867	413
25195	1443
4321482	259
25195	1443
631958	674
102116	293
627949	150866
28819413	664324
3200	3256
513424	6
723800	328
22768	2645
489	473
206818	15196
1043	974
3764	703
1404323	563
10422587	147
96531	87
7147	737
16978	6715
1294	431
154830	10613
5012	1018
1433	249
6232	551
285735	276251
438505	275
6061284	24
21591	1179
143101	128686
470926	322
4947410	112
794	479
2470	357
7554	1711
501043	3289
7554	1711
95	120
5501	5908
889300	183
20603	21059
335	469
85138	67047
20288	1568
120772	468
266407	1592
45589	862
676	243
504004	3109
889300	183
1891961	302
3638	3341
21	193
2208080	240
224146	272
254	534
60	146
5501	5908
580544	2799
480412	11948
2774790	20342
47006	7814
15002	1945
28613	3557
44034	2974
489	473
1043	81
1427	301
570772	5390
245591	266
6232	551
794	892
364	927
5922518	483
58090	6
132100	56571
15002	1945
138235	780
1433	249
48711	22845
1834007	773
614689	400
1294	431
2774790	20342
5438	2260
5751	909
323	542
99193	69
224146	272
405315	128127
10167	900
1097135	830
444	155
95	120
24437	279
1634478	12567
19914	4579
279	40
9955	229
14843	12352
206818	15196
11018	160
756715	12949
1352348	331
26821	24787
488750	320
9093	672
4363	221
39262	848
235	348
1796718	284
5922518	483
85138	67047
245591	266
65264	956
266407	1592
323	542
4760	425
739581	10723
8120	710
14843	12352
154830	10613
470926	322
245591	266
28613	3557
5501	5908
828774	904
2416	82
8168488	76
1611042	936
219	148
5512	436
30426	1376
44034	2974
5501	5908
44027	113
2017	1218
3525	3115
285735	276251
10167	900
33669	29327
9542820	2069
488553	38857
203788	1069
23230	495
889300	183
232753	320
10167	900
7185698	30
655	562
167531	241
20542	635
3638	3341
177796	0
1400	323
9093	672
58090	6
11018	160
186557	90762
5342840	33401
7147	737
323	542
127	106
158467	154157
3421	373
6839015	968
3832	859
44027	113
5342840	33401
5342840	33401
50281	29826
1525260	747
3741	1635
3764	703
756715	12949
4363	221
2256591	735
60	146
405315	128127
1912232	33395
756715	12949
5685	942
4189	2094
209	454
2280149	373178
501043	3289
529985	724
102116	293
614689	400
750	997
5151	2195
2651	2838
282305	2114
173872	2804
1097135	830
867	413
322682	37601
1294	431
1097135	830
78731	6212
488750	320
48711	22845
638283	150
57840	27137
1445520	260
28613	3557
219	148
1404323	563
1433	249
3914	1439
28613	3557
3648	1152
4947410	112
130	136
8120	710
11018	160
173872	2804
2273871	4524
268170	2087
1345	928
228	302
130878	5409
2280149	373178
8168488	76
1641075	695
1734	911
266407	1592
2696	1718
6231	555
130878	5409
2280149	373178
1796718	284
220242	357
2280149	373178
1294	431
182598	1402
6232	551
7645	877
98788	2354
15002	1945
1912232	33395
1641075	695
627	1993
17842623	46964
1209835	3
78731	6212
3317868	58
19562	17637
1287	580
242529	7561
119001	119704
265258	209
268170	2087
30426	1376
266407	1592
5751	909
1097135	830
7147	737
488553	38857
3563	663
2403	1
44034	2974
67736	30523
21	193
3722	285
98788	2354
57840	27137
655	562
739581	10723
392738	9364
671	436
23230	495
2843700	5337
32342	2622
10270	5625
1634478	12567
39262	848
232753	320
356712	2070
32342	2622
57840	27137
31502	343
10167	900
224146	272
100151	31383
5922518	483
48711	22845
5922518	483
750	997
8645	256
756715	12949
1481379	147521
117913	1299
1010	1014
285735	276251
470926	322
30426	1376
5501	5908
232753	320
47006	7814
8168488	76
3446	3383
1525260	747
1271	1503
4491415	756
1043	81
57840	27137
314	398
7157	73
125438	983
756715	12949
219	148
2280149	373178
392738	9364
1641075	695
20288	1568
725	645
1720	540
725	645
126738	779
627949	150866
95	120
263	197
454514	1479
127	106
570772	5390
127	36
889300	183
489	473
11427	1951
2774790	20342
1804	1906
1525260	747
3914	1439
7271	335
352126	499
182598	1402
267	352
4363	221
126738	779
49326	42259
242529	7561
2280149	373178
462071	331717
19562	17637
32342	2622
5501	5908
794	892
4760	425
154830	10613
352	187
1352348	331
480412	11948
9542820	2069
71597	44262
2774790	20342
220242	357
489	473
488553	38857
5685	942
628	921
48777	858
6231	555
541611	2140
628	921
756715	12949
24437	279
488750	320
11147	1500
4189	2094
5151	2195
2774790	20342
95	120
871652	140
143101	128686
598	600
57840	27137
5751	909
209	454
794	479
2651	2838
67736	30523
2256591	735
48711	22845
1445520	260
73	58
10167	900
1481379	147521
3892	4333
17842623	46964
203788	1069
1352348	331
112	243
1203	689
335	469
15385	673
245591	266
392738	9364
1682535	1015
6119	382
30426	1376
272	733
224146	272
488750	320
1682535	1015
579	675
127	106
3722	285
44027	113
322682	37601
1221	313
5694566	389
2273871	4524
21591	1179
392738	9364
1481379	147521
697	14
5751	909
14003896	698
1834007	773
6232	551
57840	27137
81534	595
1445520	260
6232	551
282305	2114
3892	4333
570772	5390
401	379
67736	30523
444	155
16978	6715
1525260	747
78731	6212
78731	6212
3722	285
100836	144
2915	1981
26821	24787
65264	956
1912232	33395
5342840	33401
117913	1299
23230	495
8168488	76
454514	1479
182598	1402
480412	11948
19562	17637
30426	1376
1043	81
4658	837
1433	249
488750	320
21591	1179
78083	679
65264	956
3867	2059
1259676	337
279	40
4491415	756
9542820	2069
209	454
871652	140
219	148
470926	322
96	70
33199	764
823481	2667
750	997
5996	906
1674046	24246
804394	1370
30426	1376
725	645
228	302
3302480	550744
3892	4333
16978	6715
5922518	483
268170	2087
10167	900
282305	2114
14843	12352
1404323	563
33107	204
6085071	67
2651	2838
804394	1370
48711	22845
196692	2339
1010	1014
1352348	331
100156	480
7687	381
794	479
100151	31383
750	997
579	675
48777	858
279	40
2574	727
4491415	756
2745543	7828
7185698	30
209	454
1140	927
9512	12
96	268
10270	5625
794	892
314	398
10527	769
1043	974
480412	11948
823481	2667
138235	780
5151	2195
48711	22845
28613	3557
186557	90762
127	106
2672979	78
15002	1945
565	613
1043	81
5941	1615
2696	1718
266407	1592
9679	322
2632007	5
2403	1
102116	293
2632007	5
1611042	936
804394	1370
11147	1500
23230	495
2672979	78
6231	555
513424	6
756715	12949
112	243
1607541	93
49326	42259
1010	1014
12760	355
2280149	373178
462071	331717
3892	4333
9219	5286
1834007	773
265258	209
1362	388
1040229	725
19209	824
366460	466
30426	1376
1354	375
3892	4333
480412	11948
26821	24787
132100	56571
16978	6715
697	14
488553	38857
5342840	33401
1641075	695
5751	909
3722	285
1232	196
680	528
3722	285
53678	1751
1250	1048
19562	17637
71597	44262
756715	12949
1205166	3329
739581	10723
1259676	337
3106	3232
1674046	24246
6225470	381
154830	10613
117913	1299
41367	71
47006	7814
3741	1635
102116	293
3638	3341
254	534
614	222
3893	1059
272	733
163145	906
265258	209
21	193
71597	44262
103607	53468
4491415	756
71597	44262
7731	976
15385	673
254	341
6232	551
565	613
1404323	563
4321482	259
65264	956
3722	285
3832	859
1203	689
7360339	95
223	168
67736	30523
1634478	12567
102116	293
1607541	93
16978	6715
44	79
11147	1500
5685	942
1043	81
1352348	331
3302480	550744
828774	904
3867	2059
2672979	78
4359	3426
1445520	260
26821	24787
4363	221
739581	10723
41081	115
5151	2195
85138	67047
219	148
4189	2094
10167	900
242529	7561
173872	2804
223	168
6119	382
631958	674
3832	859
3914	1439
794	892
3042715	3811
508213	554
655	562
254	341
10693	935
1674046	24246
1271386	7081
4321482	259
3832	859
9093	672
186557	90762
28613	3557
565	613
494	319
628	921
263614	759
5342840	33401
1043	974
1271	1503
5751	909
266407	1592
30426	1376
5996	906
223	168
3914	1439
125438	983
1682535	1015
10167	900
41367	71
85138	67047
565	613
3119	605
2273871	4524
1720	540
22768	2645
570772	5390
708	631
6225470	381
723800	328
1445520	260
1043	974
10167	900
655	562
48711	22845
7407	1388
313152	130
4760	425
1674046	24246
125438	983
356712	2070
1432	1250
263614	759
1433	249
614689	400
245591	266
366460	466
236123	858
245591	266
209	454
4761	569
182598	1402
4189	2094
5708469	33
138235	780
5151	2195
103607	53468
501043	3289
7147	737
697	14
127	106
628	921
267	352
631958	674
565	613
42352	334
1040229	725
228	302
1043	81
628	921
16755	1308
4321482	259
177796	0
30426	1376
236123	858
263614	759
16978	6715
504004	3109
1634478	12567
158467	154157
404679	3866
2307845	329
488553	38857
10270	5625
1345	928
1780218	2
794	892
5342840	33401
2745543	7828
9093	672
570772	5390
1257	318
2256591	735
39262	848
3914	1439
11147	1500
117913	1299
3867	2059
1404323	563
404679	3866
570772	5390
1209835	3
245591	266
30426	1376
263614	759
2567	2180
267	352
2745543	7828
1203	689
2672979	78
54453	7688
1043	974
5922518	483
23230	495
132100	56571
173872	2804
30426	1376
454514	1479
103607	53468
889300	183
245591	266
78083	679
10270	5625
20542	635
22768	2645
750	997
14843	12352
14843	12352
220242	357
1780218	2
697	14
125512	13701
1259676	337
92462	692
14843	12352
9512	12
352	376
103607	53468
15539	1994
78731	6212
1043	974
1674046	24246
133183	10016
504004	3109
1221	313
3914	1439
10793	592
100836	144
16978	6715
8120	710
103607	53468
185616	1001
203788	1069
3892	4333
78083	679
2280149	373178
1607541	93
5151	2195
95	120
871652	140
708	631
1611042	936
1043	81
1404323	563
1706188	402
1043	81
228	302
1043	974
1097135	830
3764	703
3893	1059
14843	12352
282305	2114
323	542
5941	1615
1354	375
2260661	233
2413	174
200	562
206818	15196
3166413	276
182598	1402
1404323	563
1611042	936
92462	692
4321482	259
404679	3866
8120	710
100151	31383
130850	3394
9450	1511
335	469
504004	3109
3081505	119234
5922518	483
864557	7352
158467	154157
1433	249
2429	200
47006	7814
24534	231
4557	82
1271	1503
154830	10613
78083	679
1682535	1015
15385	673
254	341
21643	377
723800	328
57840	27137
470926	322
10793	592
363552	664
119001	119704
119001	119704
794	479
7554	1711
100151	31383
462071	331717
489	473
24437	279
580544	2799
220242	357
1674046	24246
580544	2799
2280149	373178
48711	22845
1294	431
3764	703
209	454
444	209
21591	1179
823481	2667
570772	5390
58090	6
3914	1439
1345	928
20288	1568
182598	1402
282305	2114
7271	335
638283	150
3166413	276
323	542
392738	9364
404679	3866
10693	935
119001	119704
13931	11014
871652	140
2672979	78
638283	150
6225470	381
489	473
272	733
9450	1511
47006	7814
185616	1001
1634478	12567
697	14
708	631
177796	0
23230	495
102116	293
267	352
6232	551
158467	154157
480412	11948
614689	400
614689	400
504004	3109
470926	322
265258	209
1682535	1015
1611042	936
708	631
5922518	483
3832	859
242529	7561
242529	7561
3741	1635
504004	3109
30426	1376
279	40
1912232	33395
2570	740
108768	57
2696	1718
57840	27137
2672979	78
206818	15196
598	600
232753	320
245591	266
245591	266
1607541	93
392738	9364
1259676	337
6499799	899
4363	221
1257	318
223	168
655	562
739581	10723
570772	5390
1010	1014
9542820	2069
10167	900
5751	909
3722	285
323	542
11018	160
228	302
3892	4333
119001	119704
1205166	3329
44027	113
804394	1370
504004	3109
146298	49266
871652	140
1607541	93
580544	2799
4321482	259
335	469
470926	322
3867	2059
44027	113
4557	82
570772	5390
85138	67047
1611042	936
127	106
158467	154157
794	892
298668	551
1525260	747
95	120
224146	272
501043	3289
4947410	112
272	733
739581	10723
11018	160
11427	1951
177796	0
3914	1439
143101	128686
5694566	389
3914	1439
5342840	33401
2260661	233
323	542
1140	927
794	479
444	155
100836	144
245591	266
392738	9364
108768	57
4760	425
1607541	93
2651	2838
7185698	30
5151	2195
1352348	331
23230	495
1352348	331
254	341
209	185
267	352
570772	5390
5751	909
100151	31383
2280149	373178
2574	727
245591	266
3106	3232
71597	44262
263614	759
44034	2974
254	534
78731	6212
2014	1943
7360339	95
867	413
5708469	33
3741	1635
85138	67047
1209835	3
750	997
236123	858
708	631
508213	554
364	62
7360339	95
3525	3115
591	401
401	379
889300	183
2651	2838
96531	87
17842623	46964
1720	540
48711	22845
3892	4333
7147	737
132100	56571
9093	672
2076	1000
5751	909
5751	909
1354	375
750	997
9450	1511
30426	1376
3892	4333
823481	2667
9450	1511
444	155
4760	425
2696	1718
8120	710
128305	213
470926	322
146298	49266
2651	2838
1611042	936
364	927
100151	31383
374	420
3832	859
489	473
206818	15196
5941	1615
1220	423
53678	1751
39262	848
5996	906
163145	906
462071	331717
756715	12949
4763	252
9679	322
241	110
871652	140
335	469
48777	858
638283	150
158467	154157
750	997
756715	12949
39262	848
1203	689
54453	7688
128305	213
177796	0
206818	15196
1641075	695
11816	5775
44	79
58090	6
1140	927
168	147
628	921
209	185
120772	468
3892	4333
739581	10723
10167	900
5342840	33401
314	398
598	600
266407	1592
2403	1
592	193
5751	909
21	193
102116	293
44027	113
4363	221
3764	703
28613	3557
245591	266
95	120
19562	17637
15385	673
102116	293
444	155
489	473
53678	1751
3525	3115
631958	674
38	0
508213	554
245591	266
44034	2974
154082	2615
5996	906
158467	154157
45589	862
3722	285
1607541	93
697	14
392738	9364
126738	779
1294	431
314	398
1339	565
628	921
2745543	7828
6225470	381
132100	56571
117913	1299
462071	331717
366460	466
864557	7352
1834007	773
266	835
3892	4333
12416	1475
2470	357
756715	12949
750	997
65264	956
108768	57
9542820	2069
955	69
7157	73
98788	2354
8569	1518
9450	1511
191	330
655	562
41367	71
628	921
392738	9364
725	645
1043	81
3742349	58111
23230	495
5751	909
541611	2140
5685	942
48777	858
504004	3109
2696	1718
48777	858
5996	906
2470	357
3892	4333
30426	1376
2260661	233
96531	87
245591	266
103607	53468
9542820	2069
63676	62435
725	645
1209835	3
58090	6
323	542
7360339	95
5151	2195
9542820	2069
363	303
112	243
15002	1945
627	1993
154830	10613
38	0
462071	331717
9542820	2069
82944	55777
163145	906
1404323	563
1352348	331
314	398
560	220
47006	7814
20288	1568
3867	2059
173872	2804
21591	1179
2280149	373178
6085071	67
470926	322
196692	2339
1043	81
10956	8790
23230	495
196692	2339
119001	119704
143101	128686
7157	73
1388795	744
44027	113
21	193
268170	2087
356712	2070
454514	1479
598	600
65264	956
474	376
5941	1615
8048101	1
322682	37601
4557	82
655	562
92462	692
15385	673
112	243
756715	12949
196692	2339
6231	555
38	0
100	201
20	7
1477	771
143101	128686
242529	7561
627949	150866
4321482	259
7147	737
2280149	373178
1525260	747
177796	0
224146	272
181963	208
4321482	259
405315	128127
267	352
15002	1945
173872	2804
143101	128686
163145	906
1043	81
131920	364
7157	73
5996	906
1043	81
4557	82
163145	906
5922518	483
598	600
335	469
2696	1718
41765	185
889300	183
628	921
85138	67047
804394	1370
20542	635
67736	30523
34463	29808
322682	37601
864557	7352
871652	140
565	613
1294	431
4321482	259
3166413	276
8120	710
47006	7814
454514	1479
177796	0
44034	2974
631958	674
53678	1751
1481379	147521
10167	900
1607541	93
38	0
508213	554
14843	12352
628	921
17213982	120
67736	30523
102116	293
3106	3232
404679	3866
13154	330
4363	221
1705966	1229
132100	56571
48777	858
2045	2141
631958	674
272	733
103607	53468
2260661	233
614689	400
756715	12949
32342	2622
5922518	483
3302480	550744
28613	3557
871652	140
580544	2799
2208080	240
