name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
camel,1.6,org.apache.camel.impl.ExpressionSupport,6,1,6,11,14,15,7,4,5,2,52,0,0,0,0.541666667,0,0,7.666666667,2,1,0
camel,1.6,org.apache.camel.model.SplitterType,20,4,0,12,38,146,4,9,19,0.810526316,199,1,1,0.915422886,0.221428571,2,3,8.7,4,1.1,0
camel,1.6,org.apache.camel.component.file.remote.FtpEndpoint,7,4,0,12,12,21,3,12,6,1,47,1,0,0.911111111,0.4,0,0,5.571428571,1,0.5714,0
camel,1.6,org.apache.camel.impl.DefaultMessage,22,2,13,20,38,181,15,5,17,0.714285714,206,1,0,0.4,0.272727273,1,2,8.272727273,4,1.5,5
camel,1.6,org.apache.camel.spring.CamelBeanPostProcessor,14,1,0,22,43,77,5,21,7,0.846153846,198,1,2,0,0.32967033,0,0,12.85714286,3,1.1429,0
camel,1.6,org.apache.camel.processor.RedeliveryPolicy,38,2,0,11,59,581,7,4,36,0.872972973,406,1,2,0.12195122,0.252252252,0,0,9.421052632,8,1.2895,2
camel,1.6,org.apache.camel.component.cxf.feature.MessageDataFormatFeature,5,1,0,12,26,2,2,10,3,0.583333333,154,1,0,0.571428571,0.5,1,1,29.2,1,0.6,0
camel,1.6,org.apache.camel.osgi.CamelContextFactoryBean,6,3,0,15,23,3,0,15,3,0.4,96,1,0,0.905660377,0.5,1,2,14.83333333,3,1.5,0
camel,1.6,org.apache.camel.processor.RecipientList,7,2,0,16,27,9,4,12,4,0.583333333,101,1,2,0.7,0.464285714,1,1,13.14285714,2,1,0
camel,1.6,org.apache.camel.component.stream.StreamConsumer,9,3,0,9,43,4,1,9,2,0.803571429,218,1,1,0.766666667,0.325,2,2,22.44444444,1,0.7778,0
camel,1.6,org.apache.camel.spring.CamelServiceExporterType,1,2,0,1,2,0,0,1,1,2,7,1,0,1,1,0,0,3,0,0,0
camel,1.6,org.apache.camel.builder.DataFormatClause,20,1,0,16,45,188,1,16,19,0.052631579,184,1,2,0,0.172222222,0,0,8.1,4,1.1,1
camel,1.6,org.apache.camel.component.rmi.RmiProducer,2,3,0,8,11,0,1,8,2,0,37,1,1,0.954545455,0.666666667,0,0,17,1,0.5,0
camel,1.6,org.apache.camel.model.RemovePropertyType,7,4,0,6,13,19,1,5,7,0.333333333,46,1,0,0.972826087,0.476190476,1,2,5.428571429,1,0.7143,0
camel,1.6,org.apache.camel.model.InterceptType,13,4,0,15,44,62,4,12,12,0.722222222,264,1,1,0.937172775,0.192307692,1,2,19.07692308,11,1.8462,1
camel,1.6,org.apache.camel.component.file.remote.RemoteFileEndpoint,16,3,2,19,25,106,9,11,12,0.633333333,118,1,2,0.682926829,0.215277778,1,1,6.25,2,0.875,0
camel,1.6,org.apache.camel.impl.DefaultExchangeConverter,2,1,0,3,4,1,1,2,2,2,10,0,0,0,0.666666667,0,0,4,1,0.5,0
camel,1.6,org.apache.camel.spring.spi.SpringConverters,9,1,0,6,20,36,0,6,8,2,49,0,0,0,0.142857143,0,0,4.444444444,1,0.8889,0
camel,1.6,org.apache.camel.component.jms.ConsumerType,4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,0
camel,1.6,org.apache.camel.component.file.remote.FtpConsumer,12,5,0,13,76,0,1,13,2,0.515151515,788,1,1,0.861111111,0.260416667,3,6,64.41666667,1,0.8333,0
camel,1.6,org.apache.camel.component.quartz.QuartzExchange,4,2,0,7,8,6,2,6,4,2,27,0,0,0.926829268,0.4375,1,1,5.75,1,0.75,0
camel,1.6,org.apache.camel.converter.CollectionConverter,12,1,0,0,31,66,0,0,11,2,109,0,0,0,0.166666667,0,0,8.083333333,3,1.25,0
camel,1.6,org.apache.camel.component.validator.SpringValidator,4,2,0,4,11,0,2,2,3,0.333333333,45,1,0,0.857142857,0.625,1,1,10,1,0.75,0
camel,1.6,org.apache.camel.processor.resequencer.Sequence,7,4,0,2,13,0,1,1,7,0.583333333,108,1,1,0.85,0.571428571,0,0,14.14285714,3,2,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.config.NamespaceHandler,2,0,0,4,6,1,0,4,2,2,18,0,0,0,1,0,0,8,1,0.5,0
camel,1.6,org.apache.camel.impl.EventDrivenConsumerRoute,5,2,0,7,13,0,2,5,4,0,63,1,1,0.692307692,0.45,1,1,11.4,1,0.8,0
camel,1.6,org.apache.camel.component.restlet.RestletProducer,6,3,0,11,32,1,1,11,4,0.6,107,1,0,0.84,0.466666667,1,1,16.5,1,0.6667,0
camel,1.6,org.apache.camel.util.ExchangeHelper,22,1,0,45,59,231,29,16,21,2,371,0,0,0,0.333333333,0,0,15.86363636,5,1.5,13
camel,1.6,org.apache.camel.component.cxf.AsyncProcessorDecorator,4,1,0,9,12,2,3,7,3,0.666666667,52,1,3,0,0.4,0,0,11.25,1,0.75,0
camel,1.6,org.apache.camel.component.jpa.DeleteHandler,1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.util.DefaultTimeoutMap,18,1,0,5,49,87,1,4,13,0.694117647,317,1,0,0,0.317647059,0,0,16.33333333,5,1.2778,0
camel,1.6,org.apache.camel.util.IOHelper,3,1,0,2,7,3,2,0,2,2,22,0,0,0,0.444444444,0,0,6.333333333,1,0.6667,1
camel,1.6,org.apache.camel.impl.ProducerTemplateProcessor,3,1,0,5,10,0,1,4,3,0,31,1,1,0,0.555555556,0,0,9,1,0.6667,0
camel,1.6,org.apache.camel.NoSuchEndpointException,2,5,0,8,6,0,7,1,2,1,23,1,0,0.944444444,0.75,0,0,9.5,1,0.5,1
camel,1.6,org.apache.camel.component.jms.MessagePropertyNamesAccessException,1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,0
camel,1.6,org.apache.camel.component.direct.DirectProducer,4,3,0,11,24,0,1,11,3,0.333333333,126,1,1,0.913043478,0.583333333,0,0,30,4,1.25,0
camel,1.6,org.apache.camel.util.UnsafeUriCharactersEncoder,4,1,0,5,15,2,3,2,1,0.555555556,226,1,0,0,0.333333333,0,0,54.75,6,1.75,0
camel,1.6,org.apache.camel.Pattern,1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.InvalidPayloadRuntimeException,2,6,0,4,10,0,0,4,2,0,27,1,0,0.947368421,0.666666667,0,0,12,1,0.5,1
camel,1.6,org.apache.camel.processor.StreamResequencer,15,2,0,11,37,27,2,10,11,0.80952381,145,1,4,0.5,0.183333333,1,1,8.266666667,1,0.9333,2
camel,1.6,org.apache.camel.component.sql.SqlEndpoint,5,2,0,9,11,4,2,8,5,0.5,53,1,0,0.888888889,0.342857143,0,0,9.2,1,0.6,0
camel,1.6,org.apache.camel.model.config.package-info,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.scala.RichExchange,10,1,0,7,18,43,3,4,10,0.111111111,63,1,1,0,0.32,0,0,5.2,1,0.9,0
camel,1.6,org.apache.camel.component.vm.VmComponent,6,4,0,4,23,5,0,4,1,0.5,102,1,0,0.902439024,0.6,2,2,15.66666667,2,0.8333,0
camel,1.6,org.apache.camel.component.jms.QueueBrowseStrategy,1,1,0,5,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.CamelContextAware,1,1,0,10,1,0,9,1,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.6,org.apache.camel.builder.ErrorHandlerBuilderSupport,5,1,5,8,14,0,5,3,4,0,48,1,0,0,0.4,0,0,8.4,2,1,1
camel,1.6,org.apache.camel.component.seda.SedaComponent,3,3,2,5,9,3,3,3,2,2,28,0,0,0.945945946,0.777777778,1,1,8.333333333,1,0.6667,0
camel,1.6,org.apache.camel.component.cxf.invoker.InvokingContextFactory,2,1,0,5,5,1,1,4,1,2,23,0,0,0,0.5,0,0,10.5,3,1.5,0
camel,1.6,org.apache.camel.component.jms.JmsEndpoint,34,2,2,32,67,453,12,26,32,0.772727273,334,1,3,0.444444444,0.121848739,1,1,8.647058824,3,1.0294,0
camel,1.6,org.apache.camel.component.atom.AtomProducer,3,3,0,6,6,3,0,6,2,1,21,1,1,0.954545455,0.666666667,0,0,5.333333333,1,0.3333,0
camel,1.6,org.apache.camel.processor.UnmarshalProcessor,2,1,0,6,10,0,1,5,2,0,44,1,1,0,0.666666667,0,0,20.5,1,0.5,1
camel,1.6,org.apache.camel.util.ValueHolder,4,1,0,2,5,0,2,0,4,0.333333333,21,1,0,0,0.75,0,0,4,1,0.5,0
camel,1.6,org.apache.camel.component.cxf.CxfSoapBinding,7,1,0,19,47,15,4,15,5,0.333333333,227,1,0,0,0.4,0,0,31.28571429,5,1.7143,0
camel,1.6,org.apache.camel.model.SetPropertyType,9,4,0,9,21,34,1,8,9,0.25,75,1,0,0.973544974,0.355555556,2,3,7.222222222,1,0.5556,0
camel,1.6,org.apache.camel.impl.DefaultEndpoint,28,1,21,41,49,354,29,12,21,0.851851852,281,1,3,0,0.157142857,1,1,8.857142857,5,1.3214,5
camel,1.6,org.apache.camel.Converter,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.http.BasicAuthenticationHttpClientConfigurer,2,1,0,7,6,0,1,6,2,0,27,1,0,0,0.666666667,0,0,11.5,1,0.5,0
camel,1.6,org.apache.camel.impl.ProducerCache,13,2,0,18,42,66,3,15,8,0.541666667,231,1,0,0.56,0.34375,1,1,16.61538462,2,1.0769,7
camel,1.6,org.apache.camel.util.MainSupport,41,2,1,24,100,684,12,20,28,0.905357143,669,1,1,0.264150943,0.122727273,1,1,14.97560976,4,1.1951,0
camel,1.6,org.apache.camel.component.cxf.util.WSDLSoapServiceFactoryBean,10,0,0,24,58,37,1,23,7,0.777777778,264,1,0,0,0.433333333,0,0,25.2,2,1.1,0
camel,1.6,org.apache.camel.Properties,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.util.ExpressionComparator,3,1,0,5,6,1,2,3,3,0,31,1,1,0,0.5,0,0,9,1,0.6667,0
camel,1.6,org.apache.camel.model.dataformat.XStreamDataFormat,3,3,0,2,4,1,1,1,3,0.5,15,1,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,1
camel,1.6,org.apache.camel.model.Description,5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
camel,1.6,org.apache.camel.component.validator.jing.JingValidator,15,1,0,22,47,81,2,20,14,0.867346939,218,1,0,0,0.1875,0,0,13.06666667,2,0.9333,0
camel,1.6,org.apache.camel.scala.dsl.SLoadBalanceType,7,2,0,7,7,15,3,6,7,0.666666667,43,1,3,0.846153846,0.428571429,1,20,4.714285714,1,0.8571,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.AbstractCamelAdapter,7,1,2,3,8,11,2,1,7,0.777777778,37,1,1,0,0.357142857,0,0,3.857142857,1,0.8571,0
camel,1.6,org.apache.camel.Headers,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.spring.handler.ScriptDefinitionParser,2,2,0,5,10,0,1,4,1,0,42,1,0,0.875,0.6,0,0,19.5,3,1.5,0
camel,1.6,org.apache.camel.model.dataformat.DataFormatsType,4,1,0,3,11,4,2,1,4,0.333333333,39,1,0,0,0.625,0,0,8.5,2,1,0
camel,1.6,org.apache.camel.component.bean.ParameterInfo,6,1,0,4,7,3,3,1,6,0.75,41,1,1,0,0.366666667,0,0,5.166666667,1,0.8333,0
camel,1.6,org.apache.camel.component.rmi.RmiConsumer,6,3,0,8,37,3,1,8,4,0.666666667,150,1,1,0.821428571,0.305555556,1,1,23.5,1,0.8333,0
camel,1.6,org.apache.camel.scala.Preamble,2,1,0,6,2,1,2,4,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.mina.MinaPayloadHolder,7,1,0,5,39,3,1,4,4,0.633333333,283,1,0,0,0.233333333,0,0,38,4,1.8571,0
camel,1.6,org.apache.camel.builder.sql.SQL,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.jms.requestor.ReplyHandler,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.jms.DestinationTransformProcessor,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.CamelTargetAdapter,6,2,0,17,25,9,0,17,6,0.666666667,120,1,1,0.545454545,0.5,0,0,18.5,3,1.1667,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.CamelSourceAdapter,8,2,0,11,18,18,1,11,5,0.87755102,90,1,2,0.461538462,0.3125,0,0,9.375,1,0.875,0
camel,1.6,org.apache.camel.spring.EndpointFactoryBean,12,2,0,7,16,46,0,7,11,0.795454545,83,1,2,0.153846154,0.266666667,0,0,5.583333333,2,1,0
camel,1.6,org.apache.camel.util.SystemHelper,4,1,0,4,13,4,1,3,2,0.333333333,39,1,0,0,0.5,0,0,8.5,1,0.5,0
camel,1.6,org.apache.camel.language.LanguageAnnotation,2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.dataformat.JaxbDataFormat,9,3,0,4,14,26,1,3,8,0.708333333,91,1,0,0.5625,0.311111111,1,2,8.777777778,5,1.2222,1
camel,1.6,org.apache.camel.osgi.OsgiFactoryFinder,4,2,0,9,26,6,1,9,4,2,191,0,0,0.875,0.875,1,3,46.75,3,1,0
camel,1.6,org.apache.camel.language.jxpath.JXPathExpression,5,2,0,8,18,0,1,7,2,0.5,83,1,0,0.555555556,0.44,1,2,15,3,1.4,0
camel,1.6,org.apache.camel.component.file.FileExchange,6,2,0,17,21,13,12,6,5,0.2,108,1,0,0.904761905,0.433333333,1,1,16.83333333,4,1.1667,0
camel,1.6,org.apache.camel.builder.xml.MessageVariableResolver,6,1,0,5,27,1,1,4,5,0.666666667,167,1,1,0,0.36,0,0,26.33333333,16,3.1667,0
camel,1.6,org.apache.camel.spi.InstrumentationAgent,5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.55,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.ResourceBasedComponent,4,3,4,10,14,0,4,6,3,0.5,52,1,0,0.921052632,0.5,0,0,11.5,2,1,0
camel,1.6,org.apache.camel.component.irc.IrcComponent,13,3,0,9,60,32,1,9,8,0.555555556,262,1,1,0.795454545,0.305555556,2,3,18.92307692,3,0.8462,0
camel,1.6,org.apache.camel.spring.factory.BeanEndpointFactory,5,1,0,2,7,4,0,2,4,0.5,25,1,0,0,0.6,0,0,3.8,1,0.8,0
camel,1.6,org.apache.camel.component.log.LogFormatter,20,1,0,7,39,132,1,6,18,0.881578947,363,1,0,0,0.3875,0,0,16.75,30,2.55,1
camel,1.6,org.apache.camel.processor.ErrorHandler,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.rmi.RmiRegistryBean,3,2,0,4,7,0,1,3,2,0,27,1,0,0.928571429,0.666666667,1,1,7.666666667,1,0.3333,0
camel,1.6,org.apache.camel.model.WhenType,7,4,0,13,16,21,7,6,7,2,45,0,0,0.978723404,0.392857143,3,4,5.428571429,1,0.5714,0
camel,1.6,org.apache.camel.Routes,3,1,0,7,3,3,7,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,1
camel,1.6,org.apache.camel.component.validator.ValidatorComponent,3,4,1,9,15,3,1,8,1,2,52,0,0,0.95,0.666666667,2,2,16.33333333,1,0.6667,0
camel,1.6,org.apache.camel.builder.xml.StreamResultHandler,3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.666666667,0,0,8,1,0.6667,0
camel,1.6,org.apache.camel.component.velocity.VelocityComponent,4,3,0,4,7,0,1,4,3,0.333333333,28,1,0,0.921052632,0.4375,1,1,5.75,1,0.75,0
camel,1.6,org.apache.camel.model.FromType,15,2,0,13,22,73,10,4,14,0.666666667,129,1,1,0.5,0.366666667,1,1,7.4,4,1.2,0
camel,1.6,org.apache.camel.component.quartz.QuartzEndpoint,30,2,0,26,77,417,4,24,26,0.927203065,350,0.777777778,1,0.470588235,0.135278515,1,2,10.36666667,2,1,0
camel,1.6,org.apache.camel.osgi.OsgiComponentResolver,4,1,0,9,21,4,1,8,2,0.666666667,113,1,0,0,0.666666667,0,0,27,1,0.5,0
camel,1.6,org.apache.camel.component.jms.requestor.FailedToProcessResponse,2,5,0,3,7,0,2,1,2,0,25,1,0,0.944444444,0.666666667,0,0,11,1,0.5,0
camel,1.6,org.apache.camel.component.uface.UFaceComponent,2,3,1,4,4,1,2,3,1,2,11,0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,0
camel,1.6,org.apache.camel.builder.PredicateBuilder,17,1,0,24,34,136,7,17,16,2,138,0,0,0,0.196078431,0,0,7.117647059,1,0.9412,0
camel,1.6,org.apache.camel.builder.xml.XPathBuilder,49,1,0,20,93,1044,8,17,42,0.915277778,620,1,3,0,0.128728414,0,0,11.34693878,6,1.4082,1
camel,1.6,org.apache.camel.management.ManagedRoute,6,3,0,5,11,7,2,3,5,0.866666667,46,0.666666667,1,0.761904762,0.583333333,0,0,6.166666667,2,1,0
camel,1.6,org.apache.camel.util.ObjectHelper,49,1,0,157,133,1164,153,4,46,0.895833333,1163,1,0,0,0.075231481,0,0,22.71428571,8,3.102,4
camel,1.6,org.apache.camel.model.language.BeanShellExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.component.http.HttpConsumer,7,3,0,10,14,1,6,5,5,0.333333333,45,1,1,0.793103448,0.428571429,1,1,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.language.ognl.OgnlExpression,4,2,0,11,12,2,1,11,3,0.444444444,62,1,0,0.625,0.45,1,2,13.75,1,0.75,0
camel,1.6,org.apache.camel.impl.CamelPostProcessorHelper,14,1,1,23,45,83,3,20,7,0.615384615,285,1,1,0,0.253846154,0,0,19.21428571,7,1.4286,0
camel,1.6,org.apache.camel.impl.DefaultHeaderFilterStrategy,17,1,5,13,25,100,11,2,15,0.75,195,1,0,0,0.323529412,0,0,10.11764706,13,2,2
camel,1.6,org.apache.camel.model.OtherwiseType,5,4,0,8,12,10,3,5,5,2,28,0,0,0.978142077,0.6,1,1,4.6,1,0.8,0
camel,1.6,org.apache.camel.model.InOutType,6,4,0,3,13,15,0,3,6,2,37,0,0,0.984293194,0.444444444,2,2,5.166666667,1,0.5,0
camel,1.6,org.apache.camel.component.jhc.JhcComponent,7,3,0,10,19,13,1,10,5,0.777777778,75,1,1,0.875,0.333333333,1,1,9.285714286,1,0.7143,0
camel,1.6,org.apache.camel.processor.validation.ValidatorErrorHandler,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.625,0,0,0,1,1,1
camel,1.6,org.apache.camel.builder.ProcessorFactory,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.jcr.JcrComponent,2,3,0,3,4,1,1,3,1,2,12,0,0,0.972222222,0.666666667,1,1,4.5,1,0.5,0
camel,1.6,org.apache.camel.component.atom.AtomUtils,3,1,0,6,9,3,2,4,2,2,19,0,0,0,0.333333333,0,0,5.333333333,1,0.6667,0
camel,1.6,org.apache.camel.component.stream.StreamProducer,10,3,0,8,46,11,1,8,3,0.80952381,334,1,1,0.724137931,0.314814815,1,1,31.7,1,0.8,0
camel,1.6,org.apache.camel.spring.CamelJMXAgentType,17,2,0,2,18,108,1,1,17,0.9140625,105,1,0,0.111111111,0.367647059,0,0,4.705882353,2,1.1176,0
camel,1.6,org.apache.camel.component.jhc.JhcExchange,2,2,0,3,4,1,0,3,2,2,11,0,0,1,0.833333333,0,0,4.5,0,0,0
camel,1.6,org.apache.camel.component.uface.UFaceBrowser,8,1,1,31,42,14,5,30,6,0.761904762,207,1,1,0,0.35,0,0,24.5,1,0.875,0
camel,1.6,org.apache.camel.spi.ComponentResolver,1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.processor.interceptor.ExchangeFormatter,1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.processor.idempotent.IdempotentConsumer,10,2,0,11,24,1,1,10,6,0.638888889,126,1,3,0.636363636,0.277777778,1,1,11.2,2,0.9,2
camel,1.6,org.apache.camel.component.jhc.JhcConsumer,7,3,0,14,27,13,5,11,3,0.722222222,95,1,2,0.821428571,0.388888889,1,1,12.14285714,1,0.7143,0
camel,1.6,org.apache.camel.builder.NoRouteBuilder,4,3,0,1,5,4,0,1,3,0.666666667,16,1,1,0.964285714,0.666666667,1,1,2.75,1,0.5,0
camel,1.6,org.apache.camel.impl.DefaultComponent,24,2,39,56,62,256,41,16,16,0.793478261,308,1,1,0.4,0.316770186,1,1,11.66666667,3,1,3
camel,1.6,org.apache.camel.impl.converter.ToStringTypeConverter,3,1,0,3,6,3,1,2,3,2,22,0,0,0,0.666666667,0,0,6.333333333,3,1.3333,0
camel,1.6,org.apache.camel.model.PipelineType,3,4,0,4,5,3,1,3,3,2,12,0,0,0.988950276,0.666666667,1,2,3,1,0.6667,0
camel,1.6,org.apache.camel.model.RouteContainer,2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.SetExchangePatternType,9,4,0,6,15,16,1,5,9,0.625,69,1,2,0.962365591,0.481481481,1,1,6.444444444,2,0.8889,0
camel,1.6,org.apache.camel.component.rmi.RmiComponent,3,3,0,4,6,3,1,4,2,2,16,0,0,0.972222222,0.5,1,1,4.333333333,1,0.3333,0
camel,1.6,org.apache.camel.spi.BrowsableEndpoint,1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.cxf.transport.CamelDestination,19,0,0,26,48,143,4,24,10,0.87037037,252,0.555555556,5,0,0.161616162,0,0,11.78947368,3,1.1579,0
camel,1.6,org.apache.camel.component.bean.MethodBean,9,1,0,1,14,4,1,0,9,0.625,59,1,0,0,0.288888889,0,0,5.222222222,1,0.7778,0
camel,1.6,org.apache.camel.component.file.strategy.FileProcessStrategySupport,12,1,3,13,36,36,3,10,7,0.606060606,223,1,1,0,0.424242424,0,0,17.33333333,1,0.6667,0
camel,1.6,org.apache.camel.builder.script.PHP,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.builder.LoggingErrorHandlerBuilder,11,2,0,10,15,0,1,9,11,0.3,104,1,1,0.333333333,0.363636364,0,0,8.272727273,1,0.7273,1
camel,1.6,org.apache.camel.component.jpa.JpaEndpoint,33,3,0,17,49,424,5,16,27,0.86875,284,1,1,0.482758621,0.137741047,0,0,7.303030303,2,1.0909,0
camel,1.6,org.apache.camel.view.GraphGeneratorSupport,12,1,2,14,47,48,2,12,3,0.886363636,306,1,0,0,0.218181818,0,0,23.83333333,4,1.6667,0
camel,1.6,org.apache.camel.model.SetOutHeaderType,8,4,0,8,19,26,1,7,8,0.285714286,66,1,0,0.973544974,0.35,2,3,7.125,1,0.625,0
camel,1.6,org.apache.camel.impl.StringDataFormat,3,1,0,5,11,0,1,4,3,0,53,1,0,0,0.5,0,0,16.33333333,1,0.6667,0
camel,1.6,org.apache.camel.processor.resequencer.TimeoutHandler,1,1,0,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.InOnly,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.builder.xml.StreamResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,0
camel,1.6,org.apache.camel.model.language.JXPathExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.builder.xml.ResultHandlerFactory,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.management.InstrumentationProcessor,9,3,0,12,29,12,3,10,6,0.625,132,1,1,0.785714286,0.3125,0,0,13.44444444,4,1.3333,2
camel,1.6,org.apache.camel.component.jms.EndpointMessageListener,18,1,0,17,48,85,3,16,13,0.838235294,268,1,3,0,0.165775401,0,0,13.44444444,7,1.5556,0
camel,1.6,org.apache.camel.processor.ThrowFaultProcessor,2,1,0,4,5,0,1,3,2,0,17,1,0,0,0.666666667,0,0,7,1,0.5,0
camel,1.6,org.apache.camel.component.freemarker.FreemarkerEndpoint,8,6,0,13,33,16,1,12,7,0.714285714,134,1,0,0.857142857,0.291666667,0,0,15.5,1,0.875,0
camel,1.6,org.apache.camel.scala.dsl.SProcessorType,5,2,0,5,5,4,1,5,5,0.666666667,32,1,3,0.891891892,0.466666667,1,20,4.8,1,0.8,0
camel,1.6,org.apache.camel.component.event.CamelEvent,4,0,0,3,5,4,1,3,4,0.666666667,22,1,1,0,0.5,0,0,4.25,1,0.75,0
camel,1.6,org.apache.camel.impl.converter.AnnotationTypeConverterLoader,10,1,2,15,69,19,4,11,3,0.75,415,0.75,1,0,0.271604938,0,0,40.1,10,2.1,1
camel,1.6,org.apache.camel.component.timer.TimerConsumer,6,3,0,9,35,0,2,9,1,0.666666667,174,1,1,0.851851852,0.36,1,1,27.5,6,1.5,0
camel,1.6,org.apache.camel.component.http.HttpOperationFailedException,9,4,0,5,16,18,1,4,9,0.7,96,1,0,0.708333333,0.333333333,0,0,9.111111111,3,1,0
camel,1.6,org.apache.camel.component.cxf.spring.NamespaceHandler,2,0,0,3,5,1,0,3,2,2,12,0,0,0,1,0,0,5,1,0.5,0
camel,1.6,org.apache.camel.model.OptionalIdentifiedType,14,1,3,4,27,63,3,1,11,0.743589744,148,1,1,0,0.487179487,0,0,9.357142857,6,1.4286,0
camel,1.6,org.apache.camel.model.language.XPathExpression,7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.30952381,1,4,6.285714286,2,1,0
camel,1.6,org.apache.camel.language.XPath,2,1,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.bean.MethodInvocation,5,1,0,4,5,10,4,0,5,2,5,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.impl.BinaryPredicateSupport,9,1,0,4,17,24,0,4,5,0.375,125,1,2,0,0.444444444,0,0,12.66666667,2,1,0
camel,1.6,org.apache.camel.model.config.StreamResequencerConfig,10,1,0,3,16,27,1,2,10,0.666666667,69,1,1,0,0.425,0,0,5.6,1,0.7,0
camel,1.6,org.apache.camel.component.ibatis.IBatisEndpoint,10,4,0,9,18,39,3,9,10,0.666666667,68,1,0,0.783783784,0.35,1,1,5.7,1,0.8,0
camel,1.6,org.apache.camel.spi.Synchronization,2,1,0,3,2,1,2,1,2,2,2,0,0,0,1,0,0,0,1,1,2
camel,1.6,org.apache.camel.util.UuidGenerator,7,1,0,11,25,11,9,2,6,0.75,166,1,0,0,0.5,0,0,21.85714286,1,0.5714,1
camel,1.6,org.apache.camel.util.ResolverUtil,13,1,2,13,72,14,7,6,7,0.527777778,765,1,0,0,0.296296296,0,0,57.61538462,14,3.4615,2
