MonthlyDate,StateName,LossCode
5/1/2011,Pennsylvania,inf
9/1/2010,Florida,sui
2/1/2011,Florida,pulhr
5/1/2010,Florida,er-
7/1/2011,Florida,flrst
1/1/2011,Florida,suit
6/1/2011,Colorado,er-ag
6/1/2010,Colorado,revm
7/1/2011,Colorado,accer
8/1/2010,Colorado,revm
4/1/2011,Colorado,tort
11/1/2010,Colorado,flr
8/1/2011,Colorado,obgor
8/1/2010,Florida,revm
5/1/2011,Florida,cheh
10/1/2010,Florida,sui
10/1/2010,Florida,flron
7/1/2011,Florida,medh
6/1/2010,Georgia,er-ag
12/1/2010,Georgia,tort
5/1/2011,Georgia,revm
5/1/2010,Georgia,revm
8/1/2011,Georgia,nurf
10/1/2010,Georgia,nurf
10/1/2010,Florida,flr
10/1/2010,Florida,suit
3/1/2011,Florida,emt
11/1/2010,Florida,flrf
11/1/2010,Florida,inf
4/1/2011,Ohio,medpa
2/1/2010,Idaho,oth
11/1/2010,Idaho,pulhr
12/1/2010,Idaho,flr
2/1/2010,Florida,carr
10/1/2010,Florida,dep
6/1/2010,Florida,dc-
11/1/2010,Florida,accer
6/1/2010,California,suit
5/1/2010,California,flrst
9/1/2010,California,dep
10/1/2010,California,dep
4/1/2011,California,cheh
4/1/2010,Florida,pulb
5/1/2010,Florida,flr
7/1/2010,Florida,surmp
9/1/2011,Florida,er-ag
7/1/2010,Utah,medh
2/1/2011,Alaska,cheh
3/1/2010,Alaska,surmp
10/1/2010,Alaska,surmp
2/1/2011,Alaska,obgor
9/1/2010,Alaska,obgor
2/1/2011,Alaska,pulhr
7/1/2011,Alaska,medh
6/1/2010,Washington,medh
10/1/2010,Washington,carr
7/1/2010,Washington,cheh
10/1/2010,Washington,inf
9/1/2011,Washington,flrst
5/1/2010,Florida,pulb
5/1/2010,Florida,accer
3/1/2011,Florida,er-x
8/1/2010,Florida,accer
5/1/2010,Florida,sui
5/1/2010,Florida,flrst
3/1/2011,Florida,carr
7/1/2010,Florida,dep
6/1/2011,Florida,medlr
2/1/2011,Florida,medpa
9/1/2010,Florida,accer
12/1/2010,Florida,oth
10/1/2011,Florida,accer
7/1/2010,Idaho,er-x
9/1/2010,Idaho,revm
8/1/2011,Idaho,medh
6/1/2011,Idaho,revm
1/1/2011,Colorado,er-
6/1/2010,California,nurf
9/1/2010,California,emt
8/1/2011,California,er-x
7/1/2011,California,sui
7/1/2011,California,er-mt
5/1/2011,California,flrf
2/1/2010,Florida,obgor
1/1/2011,Florida,dep
6/1/2011,Florida,tort
7/1/2010,Florida,nurf
9/1/2011,Florida,er-
3/1/2010,Oregon,sui
8/1/2010,California,er-ag
8/1/2010,California,accer
4/1/2010,California,emt
1/1/2011,California,inf
7/1/2011,California,er-x
3/1/2011,California,er-ag
4/1/2010,Florida,er-x
12/1/2010,Florida,revm
5/1/2010,Florida,er-ag
6/1/2011,Florida,medpa
9/1/2010,Florida,flrst
8/1/2010,Florida,er-mt
11/1/2010,Florida,pulhr
11/1/2010,Florida,suit
9/1/2010,Florida,medh
9/1/2011,Florida,suit
6/1/2011,Florida,dep
8/1/2010,Maryland,oth
4/1/2011,Maryland,sui
12/1/2010,Maryland,carr
1/1/2011,Maryland,sui
6/1/2010,Maryland,flron
4/1/2010,Maryland,suit
11/1/2010,Maryland,obgor
5/1/2010,Maryland,impay
8/1/2010,Maryland,sui
4/1/2011,Maryland,impay
1/1/2011,Maryland,obgor
8/1/2011,Maryland,medlr
6/1/2010,Maryland,impay
10/1/2010,Maryland,flr
9/1/2011,Maryland,impay
8/1/2011,Maryland,sui
6/1/2010,Maryland,oth
11/1/2010,Maryland,er-
2/1/2011,Maryland,tort
10/1/2011,Maryland,dc-
6/1/2010,Florida,medpa
4/1/2010,Florida,hemn
8/1/2011,Florida,suit
8/1/2010,Florida,sui
11/1/2010,Florida,nglhr
1/1/2011,Florida,revm
10/1/2011,Florida,er-
6/1/2011,Utah,flron
2/1/2011,Florida,nurf
9/1/2010,Florida,flr
5/1/2011,Florida,dc-
10/1/2010,Florida,medpa
5/1/2010,California,revm
4/1/2011,California,impay
8/1/2011,California,hemn
9/1/2010,California,hemn
4/1/2011,California,dc-
6/1/2011,California,medpa
12/1/2010,Florida,medlr
10/1/2010,Florida,carr
6/1/2011,Florida,hemn
9/1/2011,Florida,obgor
4/1/2010,Oregon,suit
7/1/2011,Oregon,suit
8/1/2011,Oregon,medlr
1/1/2011,Oregon,medh
11/1/2010,Oregon,obgor
4/1/2011,Oregon,obgor
8/1/2010,Florida,medpa
9/1/2010,Florida,er-
4/1/2011,Florida,er-x
9/1/2010,Florida,medlr
6/1/2010,South Carolina,pulb
2/1/2011,South Carolina,flron
3/1/2011,South Carolina,oth
7/1/2011,South Carolina,pulhr
9/1/2010,South Carolina,er-x
4/1/2011,South Carolina,pulhr
8/1/2010,Florida,flrst
7/1/2011,Florida,emt
11/1/2010,Florida,flrst
6/1/2011,Florida,medh
1/1/2011,Florida,impay
8/1/2011,Florida,flr
1/1/2011,Florida,pulhr
10/1/2011,Florida,emt
4/1/2010,Florida,er-ag
4/1/2011,Florida,dep
3/1/2010,California,suit
3/1/2011,Colorado,accer
2/1/2011,Colorado,inf
4/1/2010,Florida,flr
3/1/2011,Florida,flr
12/1/2010,Florida,nglhr
2/1/2011,Florida,carr
10/1/2010,Florida,hemn
11/1/2011,Florida,pulb
12/1/2010,Florida,flr
4/1/2010,Florida,medh
8/1/2010,Florida,emt
8/1/2011,Florida,cheh
9/1/2010,Florida,nglhr
9/1/2010,Florida,dc-
1/1/2011,Florida,inf
12/1/2010,Florida,obgor
4/1/2010,Florida,medlr
10/1/2010,Florida,oth
12/1/2010,Florida,nurf
9/1/2010,Florida,carr
12/1/2010,Florida,carr
1/1/2011,Florida,nglhr
8/1/2010,Florida,pulb
9/1/2011,Florida,nglhr
8/1/2010,Oklahoma,nglhr
4/1/2011,Oklahoma,surmp
8/1/2010,Oklahoma,suit
8/1/2010,Oklahoma,emt
7/1/2010,Oklahoma,cheh
4/1/2011,Oklahoma,dep
1/1/2011,Oklahoma,accer
6/1/2010,Florida,revm
2/1/2011,Florida,flrst
6/1/2010,Florida,pulb
1/1/2011,Florida,carr
9/1/2011,Florida,medlr
8/1/2011,Florida,revm
8/1/2010,Florida,tort
3/1/2011,Puerto Rico,cheh
4/1/2011,Puerto Rico,carr
2/1/2011,California,sui
5/1/2010,California,tort
3/1/2011,California,carr
10/1/2011,California,accer
2/1/2011,California,obgor
5/1/2011,California,revm
4/1/2010,Utah,surmp
4/1/2010,Utah,suit
3/1/2010,Virginia,surmp
3/1/2010,Virginia,carr
4/1/2011,Virginia,inf
9/1/2011,Virginia,medlr
6/1/2011,Virginia,pulhr
9/1/2010,Virginia,pulb
6/1/2010,Florida,pulhr
10/1/2010,Florida,pulhr
7/1/2010,Florida,carr
6/1/2011,Florida,pulb
8/1/2010,Florida,nglhr
5/1/2010,Tennessee,obgor
4/1/2010,Tennessee,medlr
6/1/2011,Tennessee,oth
1/1/2011,Tennessee,accer
10/1/2010,Tennessee,emt
10/1/2010,Tennessee,oth
5/1/2010,Florida,medh
4/1/2010,Florida,surmp
8/1/2011,Florida,sui
2/1/2011,Puerto Rico,sui
6/1/2010,Puerto Rico,tort
9/1/2010,Puerto Rico,hemn
8/1/2011,Puerto Rico,inf
8/1/2011,Puerto Rico,tort
7/1/2011,Puerto Rico,suit
6/1/2011,Puerto Rico,impay
3/1/2011,Florida,inf
3/1/2011,Florida,pulhr
7/1/2010,Florida,medh
6/1/2011,Florida,inf
3/1/2011,Florida,medh
4/1/2011,Florida,pulhr
3/1/2010,Florida,obgor
4/1/2010,Florida,er-
8/1/2010,Florida,surmp
3/1/2011,Florida,nglhr
6/1/2010,Florida,er-
11/1/2011,Florida,revm
2/1/2010,Florida,nglhr
9/1/2010,Florida,er-mt
9/1/2010,Florida,tort
3/1/2011,Wisconsin,inf
6/1/2011,Wisconsin,carr
7/1/2010,Wisconsin,pulb
3/1/2011,Wisconsin,medpa
5/1/2011,Texas,pulb
8/1/2010,Texas,sui
5/1/2010,Texas,hemn
11/1/2010,Texas,pulhr
9/1/2010,Texas,oth
2/1/2011,Minnesota,suit
11/1/2010,Minnesota,accer
10/1/2010,Minnesota,dep
4/1/2010,Minnesota,dc-
6/1/2011,Minnesota,er-ag
9/1/2011,Minnesota,pulb
8/1/2010,Minnesota,carr
10/1/2011,Minnesota,pulhr
4/1/2011,Minnesota,surmp
5/1/2010,Florida,revm
1/1/2011,Florida,er-x
5/1/2011,Florida,revm
7/1/2010,Florida,pulhr
2/1/2011,Florida,medlr
3/1/2010,Oregon,medlr
3/1/2010,Oregon,er-
4/1/2011,Oregon,accer
11/1/2010,Oregon,er-ag
7/1/2010,Oregon,flr
6/1/2010,Oregon,dep
2/1/2011,Oregon,cheh
2/1/2011,California,suit
8/1/2010,California,surmp
12/1/2010,California,suit
1/1/2011,California,surmp
8/1/2011,California,pulb
2/1/2011,California,er-mt
10/1/2011,California,surmp
8/1/2011,California,accer
2/1/2010,Florida,cheh
2/1/2011,Florida,nglhr
4/1/2011,Florida,medlr
5/1/2010,Florida,suit
8/1/2011,Florida,oth
2/1/2011,Florida,inf
10/1/2010,Illinois,sui
7/1/2011,Illinois,carr
5/1/2010,Illinois,obgor
12/1/2010,Illinois,medlr
1/1/2011,Florida,obgor
9/1/2010,Florida,pulhr
8/1/2010,Florida,er-x
5/1/2011,Florida,pulhr
4/1/2011,Florida,oth
4/1/2010,Florida,flron
8/1/2011,Florida,flrst
9/1/2011,Florida,flrst
3/1/2010,Indiana,cheh
8/1/2010,Indiana,medlr
1/1/2011,Indiana,er-mt
5/1/2010,Indiana,nglhr
11/1/2010,Indiana,tort
8/1/2011,Indiana,tort
9/1/2010,Indiana,er-
4/1/2010,Oklahoma,dc-
9/1/2010,Oklahoma,flrst
7/1/2010,Oklahoma,tort
9/1/2010,Oklahoma,er-ag
9/1/2010,Oklahoma,flr
11/1/2010,Oklahoma,medpa
1/1/2011,Oklahoma,flrst
6/1/2011,Oklahoma,sui
5/1/2010,Oklahoma,pulb
4/1/2011,Oklahoma,nurf
11/1/2010,Oklahoma,revm
11/1/2011,Oklahoma,flrst
5/1/2011,Florida,obgor
7/1/2010,Florida,revm
2/1/2011,Florida,er-x
6/1/2011,Florida,carr
3/1/2011,Florida,er-ag
9/1/2010,Florida,emt
7/1/2011,Florida,surmp
9/1/2011,Florida,flr
1/1/2011,Washington,surmp
2/1/2011,Washington,oth
9/1/2010,Washington,revm
12/1/2010,Washington,nurf
12/1/2010,Washington,revm
10/1/2010,South Carolina,medh
4/1/2011,South Carolina,emt
9/1/2010,South Carolina,medpa
8/1/2010,South Carolina,er-x
9/1/2011,South Carolina,emt
1/1/2011,South Carolina,cheh
5/1/2011,Florida,er-
6/1/2010,Florida,accer
4/1/2010,California,dep
6/1/2011,California,revm
3/1/2011,California,medlr
6/1/2011,Florida,er-x
9/1/2010,Florida,nurf
3/1/2011,Florida,obgor
8/1/2010,Florida,dep
2/1/2011,Florida,accer
5/1/2011,Florida,medlr
8/1/2011,Florida,carr
11/1/2010,Florida,cheh
3/1/2011,California,sui
8/1/2010,California,oth
10/1/2011,California,cheh
1/1/2011,California,tort
5/1/2011,Ohio,oth
3/1/2010,Ohio,er-
5/1/2010,Ohio,flron
4/1/2011,Ohio,er-x
1/1/2011,Ohio,suit
11/1/2010,Ohio,carr
10/1/2010,Ohio,dep
8/1/2011,Ohio,accer
12/1/2010,Ohio,pulhr
11/1/2010,Ohio,medlr
5/1/2011,Florida,medh
8/1/2010,Florida,hemn
4/1/2010,Florida,impay
4/1/2011,Florida,surmp
5/1/2011,Florida,sui
5/1/2011,Florida,flrf
2/1/2011,Florida,cheh
5/1/2011,Oklahoma,nglhr
3/1/2011,Oklahoma,cheh
12/1/2010,Oklahoma,obgor
8/1/2011,Oklahoma,dep
7/1/2011,Oklahoma,tort
6/1/2011,Oklahoma,obgor
1/1/2011,Oklahoma,dep
5/1/2011,Oklahoma,sui
9/1/2011,Oklahoma,surmp
1/1/2011,Oklahoma,er-mt
10/1/2010,Texas,suit
4/1/2010,Texas,flrst
6/1/2011,Texas,flrst
12/1/2010,Ohio,flron
2/1/2011,Ohio,sui
7/1/2011,Ohio,pulhr
4/1/2011,Oklahoma,medlr
6/1/2010,Oklahoma,hemn
7/1/2011,Oklahoma,emt
8/1/2011,Oklahoma,hemn
7/1/2010,Oklahoma,emt
1/1/2011,Florida,tort
4/1/2011,Florida,er-
6/1/2010,Florida,er-mt
1/1/2011,Florida,flrst
8/1/2010,Florida,oth
6/1/2010,Florida,suit
4/1/2011,Florida,pulb
8/1/2011,Florida,dep
7/1/2011,Florida,sui
3/1/2011,Oklahoma,carr
7/1/2010,Oklahoma,revm
7/1/2011,Oklahoma,impay
2/1/2011,Oklahoma,hemn
5/1/2011,Oklahoma,dc-
8/1/2010,Oklahoma,er-ag
12/1/2010,Oklahoma,pulhr
4/1/2011,Georgia,carr
2/1/2011,Georgia,tort
12/1/2010,Georgia,obgor
6/1/2011,Georgia,medh
3/1/2011,Georgia,sui
11/1/2010,Georgia,medlr
8/1/2010,Texas,dep
3/1/2011,Texas,oth
4/1/2011,Texas,hemn
12/1/2010,Texas,pulhr
5/1/2011,Texas,suit
9/1/2010,Texas,surmp
4/1/2011,Texas,cheh
9/1/2010,Florida,flron
11/1/2010,Florida,revm
7/1/2011,Florida,medpa
9/1/2011,Florida,flron
3/1/2011,Oklahoma,surmp
6/1/2010,Oklahoma,oth
10/1/2010,Oklahoma,suit
6/1/2010,Oklahoma,impay
8/1/2011,Oklahoma,nglhr
2/1/2011,Oklahoma,carr
4/1/2011,Oklahoma,pulhr
11/1/2010,Oklahoma,nurf
4/1/2011,Florida,obgor
12/1/2010,Florida,medh
8/1/2010,California,medh
6/1/2010,California,er-mt
7/1/2011,California,pulb
7/1/2011,California,medpa
7/1/2010,California,emt
4/1/2010,California,revm
6/1/2010,California,revm
4/1/2010,California,medpa
8/1/2010,California,revm
9/1/2011,California,oth
10/1/2010,California,dc-
3/1/2011,Florida,suit
9/1/2010,Puerto Rico,oth
3/1/2011,Texas,nglhr
3/1/2011,Georgia,obgor
1/1/2011,Georgia,dc-
9/1/2010,Georgia,inf
5/1/2010,Georgia,cheh
4/1/2010,Georgia,impay
7/1/2011,Georgia,oth
4/1/2011,Georgia,tort
8/1/2010,Georgia,cheh
1/1/2011,Georgia,suit
9/1/2010,Georgia,tort
10/1/2011,Georgia,tort
10/1/2010,Georgia,revm
6/1/2011,Florida,oth
4/1/2011,Florida,inf
5/1/2010,Florida,obgor
4/1/2010,Oklahoma,tort
4/1/2010,Oklahoma,hemn
11/1/2010,Oklahoma,er-
11/1/2010,Oklahoma,hemn
4/1/2011,Oklahoma,cheh
7/1/2010,Florida,emt
5/1/2011,Florida,suit
11/1/2010,Florida,er-x
8/1/2011,Florida,medpa
2/1/2010,South Carolina,dc-
5/1/2011,South Carolina,nurf
4/1/2010,Indiana,emt
5/1/2010,Indiana,revm
10/1/2010,Indiana,obgor
7/1/2011,Indiana,impay
7/1/2010,Indiana,accer
12/1/2010,Indiana,pulhr
6/1/2010,Indiana,carr
8/1/2011,Indiana,er-
5/1/2011,Michigan,oth
12/1/2010,Michigan,suit
2/1/2011,Michigan,accer
5/1/2011,Michigan,inf
4/1/2011,Michigan,suit
11/1/2011,Michigan,medpa
11/1/2010,Oklahoma,nglhr
7/1/2010,Oklahoma,sui
9/1/2010,Oklahoma,oth
3/1/2011,Oklahoma,er-ag
7/1/2010,Oklahoma,suit
8/1/2010,Oklahoma,pulhr
6/1/2010,Oklahoma,medh
3/1/2011,Oklahoma,pulb
8/1/2010,Oklahoma,er-mt
9/1/2010,Oklahoma,er-mt
7/1/2011,Oklahoma,medh
12/1/2010,Oklahoma,surmp
4/1/2011,California,oth
7/1/2010,California,carr
5/1/2011,California,inf
5/1/2011,California,carr
1/1/2011,California,hemn
6/1/2011,California,dc-
6/1/2010,California,flr
5/1/2011,California,surmp
7/1/2010,Florida,pulb
8/1/2011,Florida,inf
12/1/2010,Florida,tort
5/1/2011,Florida,accer
4/1/2010,Maryland,surmp
3/1/2010,Florida,pulb
6/1/2010,Florida,flr
4/1/2011,Florida,carr
11/1/2010,Florida,medpa
9/1/2011,Florida,cheh
7/1/2010,Florida,tort
10/1/2010,Georgia,er-
12/1/2010,Georgia,medlr
5/1/2010,Georgia,flrst
9/1/2010,Georgia,accer
6/1/2011,Georgia,carr
4/1/2011,Georgia,hemn
2/1/2011,California,oth
8/1/2010,California,hemn
4/1/2010,California,impay
5/1/2010,California,er-ag
3/1/2011,California,emt
11/1/2011,California,pulb
3/1/2011,Puerto Rico,er-ag
7/1/2010,Puerto Rico,er-x
12/1/2010,Puerto Rico,emt
8/1/2011,Puerto Rico,carr
11/1/2010,Puerto Rico,nurf
9/1/2011,Puerto Rico,er-x
8/1/2010,Puerto Rico,nurf
4/1/2010,Oklahoma,surmp
4/1/2011,Oklahoma,emt
4/1/2010,Oklahoma,nurf
8/1/2010,Oklahoma,medpa
10/1/2010,Oklahoma,dep
11/1/2011,Oklahoma,sui
8/1/2010,Puerto Rico,dep
9/1/2010,Puerto Rico,nurf
2/1/2011,Puerto Rico,er-mt
5/1/2011,Puerto Rico,flr
4/1/2011,Puerto Rico,accer
10/1/2011,Puerto Rico,inf
11/1/2011,Puerto Rico,suit
11/1/2010,Florida,impay
10/1/2010,Florida,er-x
8/1/2011,Florida,emt
8/1/2011,Florida,er-mt
5/1/2011,Florida,flr
8/1/2011,Florida,dc-
1/1/2011,Florida,er-ag
3/1/2010,California,impay
7/1/2010,California,er-ag
2/1/2011,California,medpa
7/1/2010,California,dc-
9/1/2011,California,medh
7/1/2011,Florida,er-
5/1/2011,Georgia,hemn
3/1/2011,Georgia,tort
6/1/2010,Georgia,medpa
7/1/2011,Georgia,er-
9/1/2011,Georgia,nglhr
8/1/2010,Florida,pulhr
1/1/2011,Oklahoma,nurf
8/1/2010,Oklahoma,er-
12/1/2010,Oklahoma,er-x
6/1/2010,Oklahoma,dc-
4/1/2010,Oklahoma,medpa
7/1/2010,Oklahoma,flrst
2/1/2011,Oklahoma,er-ag
10/1/2010,Oklahoma,er-ag
5/1/2011,Oklahoma,pulb
4/1/2011,Tennessee,flrf
6/1/2011,Tennessee,medh
2/1/2011,Tennessee,suit
1/1/2011,Tennessee,suit
1/1/2011,Tennessee,flrst
12/1/2010,Tennessee,sui
4/1/2011,Alabama,medpa
3/1/2011,Colorado,obgor
8/1/2010,Colorado,emt
11/1/2010,Colorado,medlr
6/1/2010,Colorado,sui
9/1/2010,Colorado,revm
4/1/2011,Colorado,sui
5/1/2011,Colorado,revm
6/1/2011,Florida,impay
5/1/2010,Colorado,nglhr
8/1/2011,Georgia,pulhr
10/1/2010,Texas,pulb
5/1/2011,Texas,er-ag
9/1/2010,Texas,sui
6/1/2011,Texas,surmp
5/1/2011,Texas,revm
9/1/2011,Texas,dep
7/1/2010,Texas,nurf
6/1/2011,Texas,flron
2/1/2011,Texas,cheh
10/1/2010,Texas,sui
8/1/2011,Texas,obgor
5/1/2011,Texas,medpa
7/1/2010,Texas,surmp
3/1/2010,Florida,nurf
3/1/2011,Florida,pulb
7/1/2010,Florida,accer
8/1/2010,Oklahoma,surmp
9/1/2010,Oklahoma,suit
4/1/2011,Oklahoma,carr
11/1/2010,Florida,dc-
9/1/2010,Florida,er-x
9/1/2010,Florida,flrf
2/1/2010,Alaska,cheh
4/1/2010,Alaska,suit
4/1/2010,Alaska,sui
1/1/2011,Florida,er-
10/1/2011,Florida,flrf
6/1/2010,Indiana,obgor
2/1/2011,Indiana,nurf
6/1/2010,Indiana,emt
8/1/2010,Indiana,surmp
1/1/2011,Indiana,accer
2/1/2011,Indiana,surmp
5/1/2011,Indiana,medlr
10/1/2010,Indiana,flrst
9/1/2010,Indiana,dc-
3/1/2011,Indiana,emt
6/1/2011,Indiana,medpa
3/1/2011,Indiana,hemn
8/1/2010,Indiana,medh
12/1/2010,Indiana,inf
4/1/2011,Indiana,carr
4/1/2011,Indiana,oth
4/1/2011,Indiana,suit
7/1/2011,Indiana,er-mt
7/1/2010,Florida,impay
10/1/2011,Florida,er-ag
12/1/2010,Florida,cheh
3/1/2010,Texas,oth
5/1/2011,Texas,accer
8/1/2010,Texas,dc-
10/1/2010,Texas,medpa
10/1/2010,Texas,cheh
1/1/2011,Texas,surmp
10/1/2010,Puerto Rico,obgor
9/1/2010,Puerto Rico,medh
6/1/2010,Puerto Rico,suit
9/1/2010,Puerto Rico,tort
7/1/2011,Puerto Rico,sui
2/1/2010,California,dc-
3/1/2010,California,surmp
1/1/2011,California,medpa
6/1/2011,California,flr
7/1/2011,California,accer
8/1/2010,Indiana,pulhr
2/1/2011,Indiana,pulb
1/1/2011,Indiana,nurf
8/1/2011,Indiana,obgor
12/1/2010,Indiana,medlr
10/1/2011,Indiana,medh
4/1/2011,Indiana,medh
5/1/2011,Florida,er-mt
6/1/2010,Florida,er-ag
3/1/2010,Florida,sui
10/1/2010,Florida,impay
3/1/2011,Florida,medpa
7/1/2011,Florida,inf
9/1/2010,Florida,revm
8/1/2010,Florida,flrf
2/1/2011,Florida,flr
6/1/2011,Michigan,cheh
9/1/2011,Michigan,cheh
4/1/2011,Puerto Rico,dep
3/1/2011,Puerto Rico,medh
10/1/2010,Puerto Rico,medpa
12/1/2010,Puerto Rico,suit
11/1/2010,Puerto Rico,er-ag
3/1/2010,Oklahoma,emt
12/1/2010,Kentucky,medlr
8/1/2010,Kentucky,pulb
6/1/2011,Kentucky,flr
5/1/2010,Kentucky,flr
6/1/2011,Kentucky,nglhr
9/1/2010,Kentucky,hemn
7/1/2011,Kentucky,inf
7/1/2010,Florida,cheh
4/1/2011,Florida,er-ag
9/1/2010,Florida,er-ag
3/1/2011,Florida,tort
5/1/2010,Florida,oth
7/1/2011,Florida,oth
1/1/2011,Florida,cheh
6/1/2011,Florida,flrf
8/1/2010,Florida,er-
4/1/2011,Florida,cheh
12/1/2010,Florida,suit
9/1/2010,Florida,oth
4/1/2010,Puerto Rico,tort
8/1/2010,Puerto Rico,medlr
11/1/2010,Puerto Rico,cheh
6/1/2011,Puerto Rico,hemn
2/1/2011,Puerto Rico,medh
6/1/2010,Puerto Rico,sui
7/1/2010,Puerto Rico,sui
9/1/2010,California,medpa
8/1/2010,California,flron
10/1/2010,California,er-x
12/1/2010,California,surmp
10/1/2010,Puerto Rico,dep
11/1/2010,Puerto Rico,impay
12/1/2010,Puerto Rico,impay
6/1/2010,Puerto Rico,accer
8/1/2011,Puerto Rico,pulhr
9/1/2011,Puerto Rico,pulb
7/1/2010,Florida,sui
1/1/2011,Florida,flrf
5/1/2011,Florida,tort
5/1/2010,Tennessee,sui
2/1/2011,Tennessee,surmp
11/1/2010,Tennessee,obgor
8/1/2011,Tennessee,tort
5/1/2011,Tennessee,er-ag
11/1/2010,Tennessee,revm
10/1/2011,Tennessee,nurf
6/1/2011,Florida,flrst
4/1/2011,Florida,medh
7/1/2010,Florida,er-mt
7/1/2010,Texas,tort
10/1/2010,California,suit
3/1/2011,California,revm
5/1/2010,California,oth
1/1/2011,California,sui
11/1/2010,New York,suit
10/1/2010,New York,obgor
3/1/2011,New York,revm
12/1/2010,New York,medlr
5/1/2011,New York,pulb
8/1/2011,New York,suit
2/1/2011,New York,medpa
10/1/2010,Georgia,carr
7/1/2011,Georgia,carr
7/1/2011,Georgia,emt
5/1/2011,California,er-mt
3/1/2011,California,flr
8/1/2010,California,flrst
2/1/2011,California,flrf
11/1/2011,Florida,pulhr
6/1/2010,Florida,nurf
8/1/2010,Florida,carr
3/1/2010,Florida,suit
3/1/2011,Florida,flrst
4/1/2010,Florida,oth
8/1/2011,Florida,flron
8/1/2011,Florida,er-ag
4/1/2011,Florida,medpa
7/1/2011,Florida,dc-
10/1/2011,Florida,surmp
1/1/2011,Pennsylvania,medh
2/1/2011,Pennsylvania,tort
1/1/2011,Pennsylvania,hemn
5/1/2011,Pennsylvania,oth
11/1/2010,Pennsylvania,sui
5/1/2011,Florida,hemn
8/1/2010,New York,obgor
9/1/2010,New York,hemn
2/1/2011,New York,accer
9/1/2011,New York,nglhr
9/1/2011,New York,pulb
9/1/2011,New York,medh
7/1/2010,New York,dc-
4/1/2010,Florida,medpa
12/1/2010,Florida,flron
9/1/2010,Florida,impay
7/1/2011,Florida,er-ag
10/1/2010,Florida,dc-
6/1/2010,Georgia,medh
10/1/2010,Georgia,er-x
10/1/2011,Georgia,er-
5/1/2010,Ohio,emt
6/1/2010,Indiana,dep
5/1/2010,Indiana,pulb
12/1/2010,Indiana,obgor
9/1/2010,Indiana,sui
7/1/2011,Indiana,nurf
9/1/2010,California,nurf
6/1/2011,California,flrf
12/1/2010,California,medh
8/1/2011,California,flr
7/1/2010,Ohio,surmp
12/1/2010,Ohio,cheh
7/1/2010,Ohio,hemn
5/1/2010,Ohio,obgor
9/1/2011,Ohio,sui
5/1/2011,Ohio,pulhr
4/1/2011,Ohio,suit
1/1/2011,Maryland,medpa
9/1/2010,Maryland,accer
1/1/2011,Maryland,medh
4/1/2011,Maryland,carr
9/1/2011,Maryland,er-mt
9/1/2011,Maryland,flr
5/1/2011,Georgia,pulhr
10/1/2010,Georgia,surmp
8/1/2011,Georgia,flron
8/1/2011,Georgia,medh
2/1/2011,Georgia,flron
6/1/2010,Georgia,dc-
12/1/2010,Georgia,nglhr
11/1/2010,New York,emt
7/1/2010,New York,flron
6/1/2011,New York,tort
7/1/2011,New York,flron
8/1/2011,New York,tort
2/1/2011,New York,flron
3/1/2010,Illinois,flrf
3/1/2011,Illinois,surmp
7/1/2010,Illinois,medpa
7/1/2011,Illinois,suit
8/1/2010,Illinois,sui
2/1/2011,Illinois,inf
7/1/2011,Illinois,nurf
9/1/2010,Indiana,accer
1/1/2011,Indiana,flrst
9/1/2010,Indiana,carr
12/1/2010,Indiana,suit
11/1/2010,Indiana,oth
6/1/2011,Indiana,pulb
12/1/2010,Indiana,cheh
9/1/2011,Florida,medpa
12/1/2010,Florida,er-x
8/1/2011,Florida,obgor
11/1/2011,Florida,surmp
5/1/2011,California,pulb
11/1/2010,California,er-x
11/1/2010,California,dc-
4/1/2011,California,flrf
1/1/2011,Oklahoma,surmp
5/1/2011,Oklahoma,medlr
7/1/2011,Oklahoma,dc-
8/1/2011,Oklahoma,tort
7/1/2010,Oklahoma,surmp
8/1/2010,Oklahoma,sui
3/1/2010,Ohio,surmp
9/1/2011,Ohio,cheh
5/1/2010,Florida,er-mt
2/1/2011,Georgia,er-
6/1/2011,Georgia,nglhr
10/1/2010,Georgia,oth
6/1/2010,Georgia,accer
8/1/2010,Georgia,flrf
6/1/2011,Georgia,accer
3/1/2010,Florida,medh
3/1/2010,Maryland,nglhr
6/1/2010,Maryland,suit
8/1/2010,Maryland,tort
7/1/2011,Maryland,er-mt
2/1/2010,California,surmp
6/1/2011,California,nglhr
6/1/2010,California,medpa
12/1/2010,California,revm
9/1/2011,California,cheh
11/1/2010,Illinois,pulb
10/1/2010,Illinois,impay
9/1/2010,Illinois,inf
7/1/2010,Illinois,er-x
12/1/2010,Illinois,er-mt
5/1/2011,Illinois,cheh
9/1/2010,Illinois,medpa
6/1/2010,Illinois,emt
7/1/2011,Illinois,flrst
4/1/2010,Tennessee,emt
1/1/2011,Tennessee,sui
2/1/2011,Tennessee,oth
6/1/2011,Tennessee,accer
10/1/2010,Tennessee,medpa
8/1/2010,Tennessee,pulhr
6/1/2011,Tennessee,er-x
2/1/2011,Ohio,cheh
10/1/2010,Michigan,dep
8/1/2010,Michigan,dc-
10/1/2010,Michigan,pulhr
7/1/2011,Michigan,oth
4/1/2011,Michigan,nglhr
7/1/2011,Michigan,impay
